date,dc_id,sku_id,leadtime_actual,vlt_pred,recent_mean_7,recent_mean_30,recent_std_30,recent_sum_7,recent_sum_30,demand_forecast_sum,future_demand_sum,current_inv,dc_capacity,factory_inv,transport_cost,pt_box,box_volume,push_lb,push_ub,target_replenishment
2019-01-30,DC002,SKU054,1.0,3.083446741104126,43.57142857142857,27.266666666666666,35.424034527735856,305.0,818.0,116.03999999999998,50.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-31,DC002,SKU054,2.0,3.086191177368164,34.0,26.633333333333333,35.734654826310496,238.0,799.0,95.36999999999999,59.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-01,DC002,SKU054,4.0,3.0846869945526123,20.857142857142858,27.633333333333333,35.95412200136292,146.0,829.0,68.67,25.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-02,DC002,SKU054,3.0,3.077382802963257,23.0,28.7,35.651227187854275,161.0,861.0,74.13,0.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-03,DC002,SKU054,3.0,3.0697519779205322,24.714285714285715,29.2,35.4902803595576,173.0,876.0,78.18,0.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-04,DC002,SKU054,3.0,3.0642457008361816,24.714285714285715,28.866666666666667,35.71529395402231,173.0,866.0,77.88,0.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-05,DC002,SKU054,3.0,3.0725979804992676,18.857142857142858,28.866666666666667,35.7152939540223,132.0,866.0,65.58,19.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-06,DC002,SKU054,4.0,3.0778872966766357,15.571428571428571,28.866666666666667,35.7152939540223,109.0,866.0,58.67999999999999,19.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-07,DC002,SKU054,3.0,3.0780246257781982,15.571428571428571,25.6,33.665610544490846,109.0,768.0,55.739999999999995,19.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-08,DC002,SKU054,2.0,3.076169013977051,8.428571428571429,25.566666666666666,33.690437152930436,59.0,767.0,40.71,0.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-09,DC002,SKU054,2.0,3.0734221935272217,6.285714285714286,26.066666666666666,33.47728915083909,44.0,782.0,36.66,34.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-10,DC002,SKU054,1.0,3.0683400630950928,2.7142857142857144,25.733333333333334,33.684747619987036,19.0,772.0,28.86,34.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-11,DC002,SKU054,4.0,3.0650479793548584,2.7142857142857144,25.4,33.887657536827966,19.0,762.0,28.56,26.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-12,DC002,SKU054,3.0,3.072601318359375,7.571428571428571,26.533333333333335,33.5864390623491,53.0,796.0,39.78,20.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-13,DC002,SKU054,1.0,3.077697515487671,8.428571428571429,26.733333333333334,33.44541157700942,59.0,802.0,41.75999999999999,4.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-14,DC002,SKU054,7.0,3.080132246017456,9.857142857142858,26.433333333333334,33.55362209293589,69.0,793.0,44.49,85.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-15,DC002,SKU054,6.0,3.0748400688171387,10.428571428571429,23.766666666666666,32.01633263750793,73.0,713.0,43.29,79.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-16,DC002,SKU054,3.0,3.0696756839752197,8.571428571428571,21.966666666666665,31.441462363502684,60.0,659.0,37.769999999999996,30.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-17,DC002,SKU054,1.0,3.0646514892578125,10.0,22.266666666666666,31.28251197643111,70.0,668.0,41.04,10.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-18,DC002,SKU054,2.0,3.0624184608459473,10.0,21.933333333333334,31.464194818166824,70.0,658.0,40.74,30.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-19,DC002,SKU054,6.0,3.072584867477417,6.571428571428571,21.933333333333334,31.464194818166824,46.0,658.0,33.54,67.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-20,DC002,SKU054,3.0,3.0754752159118652,8.571428571428571,22.6,31.20320496359307,60.0,678.0,38.339999999999996,47.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-21,DC002,SKU054,5.0,3.0769448280334473,8.571428571428571,20.366666666666667,29.58545062845737,60.0,611.0,36.33,119.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-22,DC002,SKU054,1.0,3.074197769165039,12.142857142857142,19.066666666666666,28.29244107923921,85.0,572.0,42.66,17.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-23,DC002,SKU054,3.0,3.0727789402008057,11.428571428571429,16.866666666666667,27.016949412462466,80.0,506.0,39.17999999999999,101.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-24,DC002,SKU054,1.0,3.0672192573547363,12.428571428571429,12.7,13.806158046321212,87.0,381.0,37.529999999999994,10.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-25,DC002,SKU054,3.0,3.0641276836395264,12.428571428571429,12.066666666666666,13.937798327649247,87.0,362.0,36.959999999999994,161.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-26,DC002,SKU054,4.0,3.0728631019592285,12.428571428571429,11.966666666666667,13.941504780889169,87.0,359.0,36.87,118.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-27,DC002,SKU054,3.0,3.077157974243164,22.571428571428573,15.0,19.712939912656356,158.0,450.0,60.900000000000006,60.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-28,DC002,SKU054,2.0,3.078192949295044,29.428571428571427,15.566666666666666,20.673144146183684,206.0,467.0,75.80999999999999,48.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-01,DC002,SKU054,1.0,3.0771055221557617,27.0,15.2,20.63556799961335,189.0,456.0,70.38,10.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-02,DC002,SKU054,2.0,3.0733768939971924,32.285714285714285,16.466666666666665,20.829039557523743,226.0,494.0,82.62,10.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-03,DC002,SKU054,1.0,3.066923141479492,31.285714285714285,15.133333333333333,19.899302053645556,219.0,454.0,79.32,10.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-04,DC002,SKU054,2.0,3.062744379043579,31.285714285714285,14.0,19.760229418371303,219.0,420.0,78.3,77.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-05,DC002,SKU054,6.0,3.0710604190826416,31.285714285714285,13.5,19.665112932975152,219.0,405.0,77.85,98.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-06,DC002,SKU054,1.0,3.0723652839660645,27.571428571428573,15.666666666666666,21.54891077422605,193.0,470.0,72.0,47.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-07,DC002,SKU054,3.0,3.0743706226348877,21.0,16.066666666666666,21.364976532217913,147.0,482.0,58.56,29.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-08,DC002,SKU054,3.0,3.0721683502197266,26.0,17.633333333333333,21.84717118733885,182.0,529.0,70.47,20.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-09,DC002,SKU054,4.0,3.0682475566864014,23.285714285714285,18.266666666666666,21.60082302958745,163.0,548.0,65.33999999999999,20.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-10,DC002,SKU054,3.0,3.061598062515259,23.285714285714285,18.6,21.392522057952867,163.0,558.0,65.63999999999999,20.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-11,DC002,SKU054,3.0,3.057050943374634,23.285714285714285,17.966666666666665,21.65099433179815,163.0,539.0,65.07,107.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-12,DC002,SKU054,2.0,3.0662920475006104,23.285714285714285,18.3,21.447843714462298,163.0,549.0,65.37,97.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-13,DC002,SKU054,2.0,3.0726234912872314,15.428571428571429,18.633333333333333,21.237519210638094,108.0,559.0,49.17,115.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-14,DC002,SKU054,3.0,3.0742568969726562,13.714285714285714,17.5,21.294365451921784,96.0,525.0,44.55,59.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-15,DC002,SKU054,2.0,3.0719971656799316,20.857142857142858,20.533333333333335,25.50520644016738,146.0,616.0,62.279999999999994,41.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-16,DC002,SKU054,7.0,3.0689444541931152,20.714285714285715,20.8,25.435408390666737,145.0,624.0,62.220000000000006,219.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-17,DC002,SKU054,1.0,3.06025767326355,25.142857142857142,22.033333333333335,25.48788383177824,176.0,661.0,72.63,55.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-18,DC002,SKU054,2.0,3.0573747158050537,25.142857142857142,21.833333333333332,25.636020665375423,176.0,655.0,72.44999999999999,129.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-19,DC002,SKU054,7.0,3.0676140785217285,31.571428571428573,23.333333333333332,26.2098369997899,221.0,700.0,87.30000000000001,91.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-20,DC002,SKU054,2.0,3.0696916580200195,44.42857142857143,26.666666666666668,29.21681403271449,311.0,800.0,117.29999999999998,35.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-21,DC002,SKU054,2.0,3.071899652481079,48.57142857142857,27.3,29.054144856342504,340.0,819.0,126.56999999999996,13.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-22,DC002,SKU054,6.0,3.071239709854126,37.857142857142854,27.366666666666667,29.039608965839893,265.0,821.0,104.12999999999998,97.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-23,DC002,SKU054,2.0,3.0657193660736084,37.142857142857146,27.466666666666665,28.984746946550278,260.0,824.0,102.71999999999998,11.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-24,DC002,SKU054,4.0,3.0610711574554443,31.285714285714285,26.5,29.3981291921782,219.0,795.0,89.55,97.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-25,DC002,SKU054,2.0,3.0562121868133545,31.285714285714285,26.466666666666665,29.42757588083364,219.0,794.0,89.51999999999998,86.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-26,DC002,SKU054,2.0,3.0664710998535156,25.0,26.266666666666666,29.511504348116326,175.0,788.0,76.14,70.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-27,DC002,SKU054,1.0,3.0727665424346924,13.0,26.8,29.174646527421718,91.0,804.0,51.42,0.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-28,DC002,SKU054,5.0,3.0752053260803223,18.857142857142858,28.8,29.999333325925765,132.0,864.0,65.52,108.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-29,DC002,SKU054,1.0,3.07112979888916,15.714285714285714,25.766666666666666,28.097073789908364,110.0,773.0,56.18999999999999,0.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-30,DC002,SKU054,7.0,3.068931818008423,13.857142857142858,23.833333333333332,27.806573962923867,97.0,715.0,50.55,152.0,1561.0,304664.05,6780.0,198.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-01,DC002,SKU055,2.0,2.0,22.571428571428573,25.5,36.55657715559997,158.0,765.0,46.9,183.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,150.0
2019-01-02,DC002,SKU055,4.0,4.0,22.0,25.5,36.55657715559997,154.0,765.0,92.19999999999999,129.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,100.0
2019-01-03,DC002,SKU055,3.0,3.0,37.57142857142857,31.166666666666668,45.984840497228596,263.0,935.0,106.94999999999999,128.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,100.0
2019-01-04,DC002,SKU055,5.0,5.0,35.42857142857143,30.666666666666668,46.22793768082481,248.0,920.0,170.0,92.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,100.0
2019-01-05,DC002,SKU055,2.0,2.0,43.57142857142857,34.666666666666664,48.699988592287056,305.0,1040.0,81.79999999999998,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-06,DC002,SKU055,1.0,1.0,44.42857142857143,34.86666666666667,48.56935476431843,311.0,1046.0,41.559999999999995,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-07,DC002,SKU055,4.0,4.0,44.42857142857143,32.86666666666667,48.7283171152964,311.0,986.0,163.83999999999997,172.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,200.0
2019-01-08,DC002,SKU055,5.0,5.0,44.42857142857143,32.46666666666667,48.94672841183793,311.0,974.0,204.2,160.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,200.0
2019-01-09,DC002,SKU055,2.0,2.0,46.142857142857146,32.86666666666667,48.72831711529641,323.0,986.0,84.32,86.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-10,DC002,SKU055,8.0,8.0,30.714285714285715,35.333333333333336,48.87489698767205,215.0,1060.0,256.8,152.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,200.0
2019-01-11,DC002,SKU055,4.0,4.0,40.57142857142857,33.666666666666664,46.7663221655166,284.0,1010.0,153.99999999999997,78.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,100.0
2019-01-12,DC002,SKU055,4.0,4.0,25.428571428571427,30.133333333333333,43.87385959264987,178.0,904.0,107.35999999999999,88.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,100.0
2019-01-13,DC002,SKU055,3.0,3.0,24.571428571428573,30.133333333333333,43.87385959264988,172.0,904.0,78.72,88.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-14,DC002,SKU055,1.0,1.0,24.571428571428573,28.133333333333333,43.83433458932494,172.0,844.0,25.64,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-15,DC002,SKU055,4.0,3.0775861740112305,35.714285714285715,30.733333333333334,44.39814810952767,250.0,922.0,102.66,70.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-16,DC002,SKU055,2.0,3.0824806690216064,34.0,30.733333333333334,44.39814810952766,238.0,922.0,99.05999999999999,48.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-17,DC002,SKU055,2.0,3.08471417427063,24.857142857142858,28.866666666666667,44.0520399325868,174.0,866.0,78.17999999999999,36.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-18,DC002,SKU055,4.0,3.0836498737335205,18.285714285714285,29.6,43.7809699907772,128.0,888.0,65.03999999999999,156.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,150.0
2019-01-19,DC002,SKU055,2.0,3.0788190364837646,19.428571428571427,30.2,43.57629324912037,136.0,906.0,67.97999999999999,84.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-20,DC002,SKU055,4.0,3.073666572570801,21.142857142857142,28.566666666666666,43.30872378119166,148.0,857.0,70.10999999999999,368.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,350.0
2019-01-21,DC002,SKU055,1.0,3.068277359008789,21.142857142857142,26.3,42.96366682054346,148.0,789.0,68.07,60.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-22,DC002,SKU055,5.0,3.078315019607544,22.0,29.1,43.88572281125909,154.0,873.0,72.39,272.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,250.0
2019-01-23,DC002,SKU055,1.0,3.082385540008545,30.571428571428573,31.1,43.881165283828395,214.0,933.0,92.19,61.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-24,DC002,SKU055,3.0,3.085575580596924,52.42857142857143,36.53333333333333,49.43395144589957,367.0,1096.0,142.98,48.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-25,DC002,SKU055,3.0,3.0836195945739746,57.714285714285715,38.43333333333333,49.242043914615174,404.0,1153.0,155.79,27.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-26,DC002,SKU055,2.0,3.0795998573303223,59.714285714285715,37.266666666666666,48.82208061477466,418.0,1118.0,158.94,17.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-01-27,DC002,SKU055,4.0,3.0742406845092773,59.42857142857143,37.06666666666667,48.92097936695689,416.0,1112.0,158.16,153.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,150.0
2019-01-28,DC002,SKU055,2.0,3.0686638355255127,59.42857142857143,34.9,49.07501061300616,416.0,1047.0,156.21,58.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-01-29,DC002,SKU055,4.0,3.077932119369507,49.857142857142854,35.46666666666667,48.7659261734621,349.0,1064.0,136.62,293.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,300.0
2019-01-30,DC002,SKU055,4.0,3.0828421115875244,45.57142857142857,36.46666666666667,48.334068959919165,319.0,1094.0,128.51999999999998,265.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,250.0
2019-01-31,DC002,SKU055,4.0,3.0836400985717773,26.285714285714285,37.4,47.88917762222832,184.0,1122.0,88.85999999999999,187.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,150.0
2019-02-01,DC002,SKU055,3.0,3.0814661979675293,28.714285714285715,40.0,47.90546245819294,201.0,1200.0,96.29999999999998,13.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-02,DC002,SKU055,2.0,3.07635760307312,48.142857142857146,39.733333333333334,47.13026864152402,337.0,1192.0,136.86,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-03,DC002,SKU055,3.0,3.070115804672241,48.57142857142857,40.13333333333333,46.84992588634006,340.0,1204.0,138.11999999999998,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-04,DC002,SKU055,3.0,3.0645124912261963,48.57142857142857,36.06666666666667,44.81810150176179,340.0,1082.0,134.45999999999998,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-05,DC002,SKU055,5.0,3.072709321975708,46.142857142857146,35.86666666666667,44.96497402299805,323.0,1076.0,129.17999999999998,44.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-06,DC002,SKU055,1.0,3.0763139724731445,41.857142857142854,35.86666666666667,44.96497402299805,293.0,1076.0,120.17999999999998,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-07,DC002,SKU055,3.0,3.0790910720825195,37.857142857142854,35.86666666666667,44.96497402299805,265.0,1076.0,111.78,44.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-08,DC002,SKU055,2.0,3.0770678520202637,26.714285714285715,35.46666666666667,45.22811318441465,187.0,1064.0,88.02,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-09,DC002,SKU055,4.0,3.073941946029663,8.142857142857142,34.46666666666667,44.6935739850323,57.0,1034.0,48.12,139.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,100.0
2019-02-10,DC002,SKU055,3.0,3.0670337677001953,6.285714285714286,32.13333333333333,44.60473318182974,44.0,964.0,42.12,139.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,100.0
2019-02-11,DC002,SKU055,1.0,3.0622916221618652,6.285714285714286,31.6,44.88919691863511,44.0,948.0,41.64,85.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-12,DC002,SKU055,5.0,3.0730085372924805,13.857142857142858,33.36666666666667,44.653094953081236,97.0,1001.0,59.13,60.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-13,DC002,SKU055,2.0,3.0767104625701904,26.0,36.2,45.14007827492845,182.0,1086.0,87.18,59.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-14,DC002,SKU055,3.0,3.078596353530884,26.142857142857142,33.63333333333333,44.87871309305659,183.0,1009.0,85.16999999999999,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-15,DC002,SKU055,2.0,3.0766799449920654,34.57142857142857,35.6,44.653928531914566,242.0,1068.0,104.63999999999999,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-16,DC002,SKU055,3.0,3.073733329772949,28.285714285714285,35.266666666666666,44.880532775605765,198.0,1058.0,91.13999999999999,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-17,DC002,SKU055,1.0,3.067716598510742,28.285714285714285,34.46666666666667,45.28629912996744,198.0,1034.0,90.41999999999999,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-18,DC002,SKU055,6.0,3.06449556350708,28.285714285714285,33.666666666666664,45.67445189113446,198.0,1010.0,89.69999999999999,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-19,DC002,SKU055,2.0,3.070591926574707,20.714285714285715,33.266666666666666,45.91436473358736,145.0,998.0,73.44,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-20,DC002,SKU055,4.0,3.0770602226257324,8.571428571428571,33.266666666666666,45.91436473358736,60.0,998.0,47.93999999999999,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-21,DC002,SKU055,1.0,3.0776419639587402,8.428571428571429,30.466666666666665,45.29218720952016,59.0,914.0,45.12,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-22,DC002,SKU055,1.0,3.0774545669555664,0.0,28.466666666666665,45.26863029614312,0.0,854.0,25.619999999999997,0.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,0.0
2019-02-23,DC002,SKU055,4.0,3.075218915939331,0.0,23.033333333333335,37.992528505249844,0.0,691.0,20.73,261.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,200.0
2019-02-24,DC002,SKU055,4.0,3.0680322647094727,0.0,21.0,37.535760726716774,0.0,630.0,18.9,269.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,250.0
2019-02-25,DC002,SKU055,1.0,3.062223434448242,0.0,19.733333333333334,37.5818514120254,0.0,592.0,17.759999999999998,248.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,200.0
2019-02-26,DC002,SKU055,6.0,3.072807788848877,0.0,19.4,37.71082956746864,0.0,582.0,17.459999999999997,141.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,100.0
2019-02-27,DC002,SKU055,2.0,3.075866937637329,35.42857142857143,27.666666666666668,55.52617000618317,248.0,830.0,99.30000000000001,68.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
2019-02-28,DC002,SKU055,2.0,3.07804536819458,37.285714285714285,27.533333333333335,55.55641777108704,261.0,826.0,103.08,60.0,181.0,304664.05,875.0,198.0,50.0,1.2,159000.0,161000.0,50.0
